step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
54,5.4000000000e-03,1.0000000000e-04,-9.4107108398e-02,1.3554942588e-01,1.4248834388e+00,2.6999071403e-01,-2.1179380215e-01,2.1179380215e-01,1.3360080799e+00,3.4385756092e-01,1.1768669375e-01,1.1796609379e-01,1.9245008020e-01,1.2741035346e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2546414875e-05,3.2475268278e-05,3.4137711495e-04,6.4685046162e-05,2.2546414875e-05,2.4840343592e-05,4.9694557342e-04,3.5360990377e-05,3.3203117719e-04,2.8515966143e-03,4.7657523445e-01,2.7355304124e-02,-7.8128445209e-04,7.8128445209e-04,2.0358308549e-01,1.0401525421e-02,1.1133156293e-03,2.9023538941e-03,3.7754893182e-01,2.7216428617e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5769841259e-11,1.3543675724e-10,2.2634970181e-08,1.2992418582e-09,1.7829908873e-12,5.9450000352e-10,1.1149473600e-07,5.7306151158e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3446611944e-01,1.5238162744e-01,1.9618018939e+00,nan,6.6304884512e-05,3.0208280068e-05,3.8890949022e-04,nan,2.2436005463e-04,2.3932841400e-05,1.6206036807e-04,4.1920690912e+00,1.4557085161e+00,4.9257734870e+00,4.8982852440e-01,4.6853836466e-01,2.8732367485e-01,7.3771294423e-01,4.0614787284e-01,391150,42,42,46,-1.1149473600e-07,7.6953455103e-01,5.1432537223e-01,3.1267155525e-02,-3.4334206692e+00,-9.6752321581e-02,-3.7511532804e-01,-4.7186764962e-01,-2.3971820770e-04,447024,48,48,48,-4.9694557342e-04,9.9902062433e-01,5.9198899314e-01,5.4840490957e-02,-2.8469248987e+00,-1.3360080799e+00,-8.8875358948e-02,-1.4248834388e+00,7.6551152526e-05,2.8018391154e-02,5.4917042110e-02,1.2635003903e-04,3.3263370784e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
55,5.5000000000e-03,1.0000000000e-04,-9.3993119799e-02,1.3540456992e-01,1.4258672769e+00,2.6953826813e-01,-2.1169677093e-01,2.1169677093e-01,1.3374386740e+00,3.4346984612e-01,1.1770365113e-01,1.1798147037e-01,1.9245006417e-01,1.2742113830e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2519105203e-05,3.2440563325e-05,3.4161282532e-04,6.4576648050e-05,2.2519105203e-05,2.4810939943e-05,4.8980978758e-04,3.5225808982e-05,3.3387719740e-04,2.8513732726e-03,4.7628604543e-01,2.7349535896e-02,-7.7943890271e-04,7.7943890271e-04,2.0310638038e-01,1.0376869800e-02,1.1133161001e-03,2.9023545400e-03,3.7754893242e-01,2.7216431666e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5857518102e-11,1.3542614961e-10,2.2621235131e-08,1.2989678958e-09,-6.5681765906e-13,5.9124082925e-10,1.1149076506e-07,5.7301229344e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3403252402e-01,1.5186220073e-01,1.9618020605e+00,nan,6.6218928138e-05,3.0105308418e-05,3.8890952324e-04,nan,2.2762053330e-04,2.3829844037e-05,1.6266831337e-04,4.1920690912e+00,1.4338155692e+00,4.9285887538e+00,4.8320886011e-01,4.6407342193e-01,2.6834430182e-01,7.3758613494e-01,4.0564069221e-01,428010,46,42,42,-1.1149076506e-07,7.6953443954e-01,5.1420598070e-01,3.1027437317e-02,-3.4413644086e+00,-9.6498027780e-02,-3.7511530000e-01,-4.7161332778e-01,-2.3120623159e-04,447024,48,48,48,-4.8980978758e-04,9.9902060624e-01,5.9149204756e-01,5.4917042110e-02,-2.8454489885e+00,-1.3374386740e+00,-8.8428602951e-02,-1.4258672769e+00,3.8532166316e-05,2.8050496740e-02,5.4955574276e-02,1.2263261115e-04,3.3263507425e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
56,5.6000000000e-03,1.0000000000e-04,-9.3873412749e-02,1.3525448612e-01,1.4266280642e+00,2.6908108533e-01,-2.1159404313e-01,2.1159404313e-01,1.3386403328e+00,3.4307545461e-01,1.1772063038e-01,1.1799688825e-01,1.9245008355e-01,1.2743196155e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2490425491e-05,3.2404605876e-05,3.4179509663e-04,6.4467115058e-05,2.2490425491e-05,2.4780326952e-05,4.8293527561e-04,3.5091700896e-05,3.3567179748e-04,2.8511608228e-03,4.7600557873e-01,2.7343995628e-02,-7.7764476428e-04,7.7764476428e-04,2.0264465305e-01,1.0352952015e-02,1.1133165618e-03,2.9023551761e-03,3.7754893303e-01,2.7216434715e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5942752744e-11,1.3541605929e-10,2.2607914348e-08,1.2987047604e-09,-2.8068825208e-12,5.8835727625e-10,1.1148966672e-07,5.7297900051e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3365779818e-01,1.5138095580e-01,1.9618018660e+00,nan,6.6144642129e-05,3.0009905960e-05,3.8890948470e-04,nan,2.3085840350e-04,2.3742918219e-05,1.6328048681e-04,4.1920690912e+00,1.4129379864e+00,4.9314441396e+00,4.7529733112e-01,4.5798470811e-01,2.4922721007e-01,7.3746670767e-01,4.0517814694e-01,391542,42,46,54,-1.1148966672e-07,7.6953432804e-01,5.1408608276e-01,3.0796231085e-02,-3.4490825625e+00,-9.6250907890e-02,-3.7511527195e-01,-4.7136617984e-01,-2.2228408338e-04,447024,48,48,48,-4.8293527561e-04,9.9902059086e-01,5.9100223778e-01,5.4955574276e-02,-2.8447068193e+00,-1.3386403328e+00,-8.7987731398e-02,-1.4266280642e+00,4.5456305886e-06,2.8048484544e-02,5.4960119907e-02,1.1866728594e-04,3.3263618590e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
57,5.7000000000e-03,1.0000000000e-04,-9.3749096057e-02,1.3510049756e-01,1.4271890016e+00,2.6862235381e-01,-2.1148672732e-01,2.1148672732e-01,1.3396364671e+00,3.4267735450e-01,1.1773763127e-01,1.1801233038e-01,1.9245008973e-01,1.2744282273e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2460641389e-05,3.2367712915e-05,3.4192948739e-04,6.4357211021e-05,2.2460641389e-05,2.4748742416e-05,4.7630734228e-04,3.4958812412e-05,3.3741022042e-04,2.8509600403e-03,4.7573474746e-01,2.7338699638e-02,-7.7590679496e-04,7.7590679496e-04,2.0219886789e-01,1.0329829792e-02,1.1133170154e-03,2.9023558036e-03,3.7754893363e-01,2.7216437766e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6025319249e-11,1.3540652312e-10,2.2595051200e-08,1.2984532270e-09,-4.7019603642e-12,5.8582711714e-10,1.1149071744e-07,5.7295795358e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3333689297e-01,1.5093562534e-01,1.9618018062e+00,nan,6.6081025571e-05,2.9921623223e-05,3.8890947284e-04,nan,2.3407306069e-04,2.3670985269e-05,1.6389514232e-04,4.1920690912e+00,1.3929987317e+00,4.9342980660e+00,4.6571419487e-01,4.4993988504e-01,2.3003551206e-01,7.3735547324e-01,4.0475957183e-01,391154,42,42,50,-1.1149071744e-07,7.6953421656e-01,5.1396570735e-01,3.0573947002e-02,-3.4565559573e+00,-9.6011807059e-02,-3.7511524391e-01,-4.7112705097e-01,-2.1308897566e-04,447024,48,48,48,-4.7630734228e-04,9.9902057787e-01,5.9051930250e-01,5.4960119907e-02,-2.8446192981e+00,-1.3396364671e+00,-8.7552534488e-02,-1.4271890016e+00,-2.5460997307e-05,2.7948610989e-02,5.4934658909e-02,1.1448296722e-04,3.3263707349e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
58,5.8000000000e-03,1.0000000000e-04,-9.3621249048e-02,1.3494384141e-01,1.4275722033e+00,2.6816508248e-01,-2.1137590244e-01,2.1137590244e-01,1.3404493892e+00,3.4227836557e-01,1.1775465339e-01,1.1802779638e-01,1.9245008383e-01,1.2745372120e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2430011485e-05,3.2330180844e-05,3.4202129581e-04,6.4247656819e-05,2.2430011485e-05,2.4716235328e-05,4.6991205768e-04,3.4827292930e-05,3.3908852367e-04,2.8507714555e-03,4.7547428565e-01,2.7333659823e-02,-7.7422893828e-04,7.7422893828e-04,2.0176979261e-01,1.0307550111e-02,1.1133174620e-03,2.9023564236e-03,3.7754893423e-01,2.7216440817e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6105030366e-11,1.3539756627e-10,2.2582680550e-08,1.2982138608e-09,-6.3701851197e-12,5.8360919245e-10,1.1149269608e-07,5.7294626824e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3306496481e-01,1.5052399160e-01,1.9618018695e+00,nan,6.6027118273e-05,2.9840020556e-05,3.8890948538e-04,nan,2.3726289686e-04,2.3612382092e-05,1.6451070986e-04,4.1920690912e+00,1.3739263123e+00,4.9370886608e+00,4.5454924481e-01,4.4010632360e-01,2.1084636122e-01,7.3725962439e-01,4.0438144555e-01,428010,46,42,42,-1.1149269608e-07,7.6953410506e-01,5.1384488508e-01,3.0360858026e-02,-3.4637697698e+00,-9.5781411781e-02,-3.7511521587e-01,-4.7089662765e-01,-2.0373236605e-04,447024,48,48,48,-4.6991205768e-04,9.9902056699e-01,5.9004299516e-01,5.4934658909e-02,-2.8451096100e+00,-1.3404493892e+00,-8.7122814032e-02,-1.4275722033e+00,-5.1596814356e-05,2.7854530621e-02,5.4883062095e-02,1.1010946671e-04,3.3263776280e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
59,5.9000000000e-03,1.0000000000e-04,-9.3490914916e-02,1.3478567587e-01,1.4277986628e+00,2.6771209239e-01,-2.1126261107e-01,2.1126261107e-01,1.3411002799e+00,3.4188114810e-01,1.1777169616e-01,1.1804328571e-01,1.9245006483e-01,1.2746465618e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2398785710e-05,3.2292287152e-05,3.4207555155e-04,6.4139128329e-05,2.2398785710e-05,2.4682947180e-05,4.6373622554e-04,3.4697289974e-05,3.4070343808e-04,2.8505953856e-03,4.7522477398e-01,2.7328884317e-02,-7.7261446428e-04,7.7261446428e-04,2.0135803957e-01,1.0286151161e-02,1.1133179024e-03,2.9023570369e-03,3.7754893484e-01,2.7216443869e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6181730825e-11,1.3538920382e-10,2.2570829978e-08,1.2979870478e-09,-7.8480698644e-12,5.8166774826e-10,1.1149526324e-07,5.7294164899e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3283738552e-01,1.5014390988e-01,1.9618020663e+00,nan,6.5982002736e-05,2.9764672791e-05,3.8890952440e-04,nan,2.4042819410e-04,2.3565571162e-05,1.6512576326e-04,4.1920690912e+00,1.3556543969e+00,4.9397945646e+00,4.4190029053e-01,4.2865667996e-01,1.9172488245e-01,7.3717462316e-01,4.0403834182e-01,391154,42,42,50,-1.1149526324e-07,7.6953399357e-01,5.1372364788e-01,3.0157125660e-02,-3.4707128376e+00,-9.5560272110e-02,-3.7511518782e-01,-4.7067545993e-01,-1.9430258924e-04,447024,48,48,48,-4.6373622554e-04,9.9902055798e-01,5.8957308310e-01,5.4883062095e-02,-2.8461038856e+00,-1.3411002799e+00,-8.6698382895e-02,-1.4277986628e+00,-7.4015852857e-05,2.7767346065e-02,5.4809046242e-02,1.0557730740e-04,3.3263827632e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
60,6.0000000000e-03,1.0000000000e-04,-9.3359094686e-02,1.3462718337e-01,1.4278882346e+00,2.6726600989e-01,-2.1114785351e-01,2.1114785351e-01,1.3416091702e+00,3.4148819351e-01,1.1778875883e-01,1.1805879769e-01,1.9245007920e-01,1.2747562675e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2367203891e-05,3.2254315123e-05,3.4209701139e-04,6.4032254774e-05,2.2367203891e-05,2.4649078050e-05,4.5776735232e-04,3.4568944881e-05,3.4225223739e-04,2.8504319673e-03,4.7498666438e-01,2.7324378113e-02,-7.7106609991e-04,7.7106609991e-04,2.0096410383e-01,1.0265664150e-02,1.1133183373e-03,2.9023576445e-03,3.7754893544e-01,2.7216446922e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6255291144e-11,1.3538144226e-10,2.2559520948e-08,1.2977730253e-09,-9.1553755749e-12,5.7998498440e-10,1.1149830026e-07,5.7294229420e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3264975007e-01,1.4979332901e-01,1.9618019229e+00,nan,6.5944805704e-05,2.9695173303e-05,3.8890949597e-04,nan,2.4356979521e-04,2.3529682661e-05,1.6573901696e-04,4.1920690912e+00,1.3381214599e+00,4.9424054933e+00,4.2809294471e-01,4.1599177176e-01,1.7274383883e-01,7.3709732881e-01,4.0372566371e-01,391150,42,42,46,-1.1149830026e-07,7.6953388208e-01,5.1360202863e-01,2.9962823071e-02,-3.4773770153e+00,-9.5348823057e-02,-3.7511515978e-01,-4.7046398283e-01,-1.8486750081e-04,447024,48,48,48,-4.5776735232e-04,9.9902055062e-01,5.8910934687e-01,5.4809046242e-02,-2.8475317168e+00,-1.3416091702e+00,-8.6279064460e-02,-1.4278882346e+00,-9.2906250464e-05,2.7688099812e-02,5.4716139992e-02,1.0091746112e-04,3.3263863317e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
61,6.1000000000e-03,1.0000000000e-04,-9.3226741834e-02,1.3446946104e-01,1.4278596284e+00,2.6682926136e-01,-2.1103258235e-01,2.1103258235e-01,1.3419949363e+00,3.4110181672e-01,1.1780584051e-01,1.1807433152e-01,1.9245008922e-01,1.2748663185e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2335494466e-05,3.2216527616e-05,3.4209015785e-04,6.3927617477e-05,2.2335494466e-05,2.4614965730e-05,4.5199361723e-04,3.4442389193e-05,3.4373262040e-04,2.8502811882e-03,4.7476030324e-01,2.7320143656e-02,-7.6958614707e-04,7.6958614707e-04,2.0058839731e-01,1.0246114939e-02,1.1133187675e-03,2.9023582469e-03,3.7754893604e-01,2.7216449975e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6325602026e-11,1.3537428100e-10,2.2548769912e-08,1.2975719096e-09,-1.0300488485e-11,5.7853947610e-10,1.1150204382e-07,5.7294685206e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3249788269e-01,1.4947030862e-01,1.9618018239e+00,nan,6.5914699370e-05,2.9631137431e-05,3.8890947635e-04,nan,2.4668942120e-04,2.3503566182e-05,1.6634933449e-04,4.1920690912e+00,1.3212704513e+00,4.9449280052e+00,4.1355868516e-01,4.0259979065e-01,1.5397884396e-01,7.3702728836e-01,4.0344516149e-01,464886,50,42,54,-1.1150204382e-07,7.6953377058e-01,5.1348006093e-01,2.9777955570e-02,-3.4837565833e+00,-9.5147404837e-02,-3.7511513173e-01,-4.7026253657e-01,-1.7547709405e-04,447024,48,48,48,-4.5199361723e-04,9.9902054473e-01,5.8865157952e-01,5.4716139992e-02,-2.8493265336e+00,-1.3419949363e+00,-8.5864692103e-02,-1.4278596284e+00,-1.0848042190e-04,2.7617755738e-02,5.4607659570e-02,9.6161044118e-05,3.3263884500e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
62,6.2000000000e-03,1.0000000000e-04,-9.3094757593e-02,1.3431353227e-01,1.4277304137e+00,2.6640406958e-01,-2.1091769778e-01,2.1091769778e-01,1.3422753051e+00,3.4072415028e-01,1.1782294019e-01,1.1808988630e-01,1.9245008742e-01,1.2749767033e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2303873354e-05,3.2179169816e-05,3.4205920027e-04,6.3825748973e-05,2.2303873354e-05,2.4580806974e-05,4.4640384324e-04,3.4317741758e-05,3.4514260704e-04,2.8501429177e-03,4.7454595285e-01,2.7316181400e-02,-7.6817658643e-04,7.6817658643e-04,2.0023163523e-01,1.0227525469e-02,1.1133191935e-03,2.9023588448e-03,3.7754893664e-01,2.7216453029e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6392569429e-11,1.3536771383e-10,2.2538589327e-08,1.2973837219e-09,-1.1309271929e-11,5.7728762651e-10,1.1150578627e-07,5.7295430652e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3237784128e-01,1.4917329886e-01,1.9618018454e+00,nan,6.5890902245e-05,2.9572257930e-05,3.8890948061e-04,nan,2.4978679722e-04,2.3485300020e-05,1.6695571363e-04,4.1920690912e+00,1.3050484913e+00,4.9473276545e+00,3.9889126443e-01,3.8910175248e-01,1.3550199740e-01,7.3696436091e-01,4.0318560685e-01,391154,42,42,50,-1.1150578627e-07,7.6953365908e-01,5.1335777888e-01,2.9602478476e-02,-3.4898477134e+00,-9.4956281651e-02,-3.7511510368e-01,-4.7007138533e-01,-1.6616605939e-04,447024,48,48,48,-4.4640384324e-04,9.9902054013e-01,5.8819958590e-01,5.4607659570e-02,-2.8514258583e+00,-1.3422753051e+00,-8.5455108689e-02,-1.4277304137e+00,-1.2096635892e-04,2.7557181708e-02,5.4486693211e-02,9.1338983278e-05,3.3263892233e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
63,6.3000000000e-03,1.0000000000e-04,-9.2963986989e-02,1.3416036564e-01,1.4275170329e+00,2.6599245146e-01,-2.1080404372e-01,2.1080404372e-01,1.3424668668e+00,3.4035714011e-01,1.1784005673e-01,1.1810546101e-01,1.9245007317e-01,1.2750874095e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2272543007e-05,3.2142473773e-05,3.4200807796e-04,6.3727132480e-05,2.2272543007e-05,2.4546751078e-05,4.4098746890e-04,3.4195106530e-05,3.4648044980e-04,2.8500169367e-03,4.7434381075e-01,2.7312490307e-02,-7.6683916603e-04,7.6683916603e-04,1.9989904964e-01,1.0209914990e-02,1.1133196158e-03,2.9023594388e-03,3.7754893725e-01,2.7216456084e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6456110353e-11,1.3536173035e-10,2.2528988575e-08,1.2972084133e-09,-1.2199075371e-11,5.7621651148e-10,1.1150935808e-07,5.7296365181e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3228592011e-01,1.4890427062e-01,1.9618019937e+00,nan,6.5872679703e-05,2.9518925514e-05,3.8890951002e-04,nan,2.5286287240e-04,2.3474247556e-05,1.6755720626e-04,4.1920690912e+00,1.2894065881e+00,4.9495945061e+00,3.8493820547e-01,3.7634127601e-01,1.1738441982e-01,7.3690792153e-01,4.0294462256e-01,391150,42,42,46,-1.1150935808e-07,7.6953354757e-01,5.1323521691e-01,2.9436312417e-02,-3.4956479955e+00,-9.4775658709e-02,-3.7511507563e-01,-4.6989073434e-01,-1.5695626274e-04,447024,48,48,48,-4.4098746890e-04,9.9902053669e-01,5.8775318206e-01,5.4486693211e-02,-2.8537714512e+00,-1.3424668668e+00,-8.5050166089e-02,-1.4275170329e+00,-1.3060011473e-04,2.7507133614e-02,5.4356093096e-02,8.6481670249e-05,3.3263888097e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
64,6.4000000000e-03,1.0000000000e-04,-9.2835215601e-02,1.3401084194e-01,1.4272348217e+00,2.6559621717e-01,-2.1069240449e-01,2.1069240449e-01,1.3425850970e+00,3.4000254294e-01,1.1785718889e-01,1.1812105992e-01,1.9245007208e-01,1.2751984238e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2241691638e-05,3.2106650512e-05,3.4194046510e-04,6.3632201684e-05,2.2241691638e-05,2.4512962110e-05,4.3573452090e-04,3.4074571042e-05,3.4774456132e-04,2.8499029652e-03,4.7415402675e-01,2.7309068311e-02,-7.6557547366e-04,7.6557547366e-04,1.9958588609e-01,1.0193301046e-02,1.1133200350e-03,2.9023600294e-03,3.7754893785e-01,2.7216459138e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6516149408e-11,1.3535631727e-10,2.2519974772e-08,1.2970458854e-09,-1.2983831975e-11,5.7531417075e-10,1.1151289170e-07,5.7297423154e-09,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,3.3221865073e-01,1.4865790372e-01,1.9618020080e+00,nan,6.5859344157e-05,2.9470085503e-05,3.8890951284e-04,nan,2.5591934159e-04,2.3469793988e-05,1.6815302850e-04,4.1920690912e+00,1.2742993748e+00,4.9517325319e+00,3.7406655562e-01,3.6663244000e-01,9.9711010354e-02,7.3686676783e-01,4.0272329500e-01,502506,54,50,42,-1.1151289170e-07,7.6953343606e-01,5.1311240968e-01,2.9279356154e-02,-3.5011560279e+00,-9.4605697270e-02,-3.7511504758e-01,-4.6972074485e-01,-1.4785912265e-04,447024,48,48,48,-4.3573452090e-04,9.9902053427e-01,5.8731219459e-01,5.4356093096e-02,-2.8563093627e+00,-1.3425850970e+00,-8.4649724707e-02,-1.4272348217e+00,-1.3761947351e-04,2.7468241196e-02,5.4218473623e-02,8.1618623788e-05,3.3263874402e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
